economic_exposure_family_id,economic_exposure_name,rotation_role,competition_pool,parent_exposure,preferred_or_alternate,ISIN,ticker,expected_exchange,expected_MIC,listing_currency,GBP_GBX_unit,issuer,structure,LSE_current_status,UK_retail_disclosure_status,public_ISA_rules_status,public_evidence_URLs,public_evidence_date,public_evidence_confidence,IBKR_contract_status,IBKR_contract_id,IBKR_exchange_found,IBKR_symbol_found,IBKR_quote_status,IBKR_ISA_purchase_status,verification_notes,listing_id,share_class_id,selectable_flag,benchmark_only_flag,warning
GLOBAL_OIL_GAS,Global oil and gas equities,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,GLOBAL_ENERGY,PREFERRED,IE00B6R51Z18,SPOG,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-oil-gas-exploration-production-ucits-etf-usd-acc-gb-ie00b6r51z18-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-2B347B78BAC9F605,SC-445D66E38F1207ED,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_QUANTUM_COMPUTING,Quantum-computing ecosystem,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_TECHNOLOGY,ALTERNATE,IE0007Y8Y157,QNTG,London Stock Exchange,XLON,GBP,GBX,VAN ECK GLOBAL,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D28%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-278E24AEE35E549F,SC-CBE5C890EB5E375A,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_QUANTUM_COMPUTING,Quantum-computing ecosystem,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_TECHNOLOGY,PREFERRED,IE000C6ITGC8,QANT,London Stock Exchange,XLON,GBP,GBX,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D15%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-5B4D80ABFF711EFD,SC-0E464BCC7EF5E003,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_REAL_ESTATE,Global listed property and REITs,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,GLOBAL_DEVELOPED_WORLD,ALTERNATE,NL0009690239,TRET,London Stock Exchange,XLON,USD,USD,VAN ECK GLOBAL,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D27%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-09BC2A9B635E8930,SC-002B2B784FF5EC8C,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_REAL_ESTATE,Global listed property and REITs,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,GLOBAL_DEVELOPED_WORLD,PREFERRED,NL0009690239,TREG,London Stock Exchange,XLON,GBP,GBX,VAN ECK GLOBAL,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D27%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-D6EA80B3462ED2A6,SC-002B2B784FF5EC8C,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_RETAIL,Retail and e-commerce businesses,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,NOT_APPLICABLE,ALTERNATE,IE00BMH5XY61,EBIZ,London Stock Exchange,XLON,USD,USD,GLOBAL X,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D5%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-65468422B0EFAF1D,SC-445B10913D12816C,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_RETAIL,Retail and e-commerce businesses,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,NOT_APPLICABLE,PREFERRED,IE00BMH5XY61,EBIG,London Stock Exchange,XLON,GBP,GBX,GLOBAL X,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D5%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-0693F1085590B573,SC-445B10913D12816C,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_ROBOTICS_AUTOMATION,Robotics and industrial automation,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_INDUSTRIALS,ALTERNATE,IE00BYZK4552,RBOT,London Stock Exchange,XLON,USD,USD,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D15%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-20AF85F6C4103BEB,SC-8B35089C19FC0263,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_ROBOTICS_AUTOMATION,Robotics and industrial automation,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_INDUSTRIALS,PREFERRED,IE00BYZK4552,RBTX,London Stock Exchange,XLON,GBP,GBX,ISHARES,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D15%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-908AD7DC96CBA5C7,SC-8B35089C19FC0263,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_TECHNOLOGY,ALTERNATE,IE00BMC38736,SMH,London Stock Exchange,XLON,USD,USD,VAN ECK GLOBAL,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D28%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-39F3D5E03C816B48,SC-7DF8E64B36B22397,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_TECHNOLOGY,PREFERRED,IE00BMC38736,SMGB,London Stock Exchange,XLON,GBP,GBX,VAN ECK GLOBAL,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D28%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-4B3981309820AC7B,SC-7DF8E64B36B22397,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SILVER_MINERS,Global silver-mining equities,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,GLOBAL_MATERIALS,ALTERNATE,IE000UL6CLP7,SILV,London Stock Exchange,XLON,USD,USD,GLOBAL X,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D6%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-B986A2D8F41DCEE2,SC-A0563C2ECE3B67C8,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SILVER_MINERS,Global silver-mining equities,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,GLOBAL_MATERIALS,PREFERRED,IE000UL6CLP7,SILG,London Stock Exchange,XLON,GBP,GBX,GLOBAL X,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D6%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-D486848129D31D10,SC-A0563C2ECE3B67C8,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SMALL_CAP,Global small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_GLOBAL_MARKET_CAP_SATELLITES,GLOBAL_DEVELOPED_WORLD,ALTERNATE,IE00BCBJG560,WDSC,London Stock Exchange,XLON,USD,USD,STREET GLOBAL ADVISORS,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D25%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-F0E676349A1F2FAA,SC-D4E7C16252C32410,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SMALL_CAP,Global small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_GLOBAL_MARKET_CAP_SATELLITES,GLOBAL_DEVELOPED_WORLD,PREFERRED,IE00BCBJG560,WOSC,London Stock Exchange,XLON,GBP,GBX,STREET GLOBAL ADVISORS,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D25%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-A6BE4BD6C3E6BEF3,SC-D4E7C16252C32410,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SOFTWARE,Software and cloud businesses,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,GLOBAL_TECHNOLOGY,ALTERNATE,IE00BJGWQN72,WCLD,London Stock Exchange,XLON,USD,USD,WISDOMTREE,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D30%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-A941DD585C27E323,SC-A98540C1FCF4746A,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SOFTWARE,Software and cloud businesses,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,GLOBAL_TECHNOLOGY,PREFERRED,IE00BJGWQN72,KLWD,London Stock Exchange,XLON,GBP,GBX,WISDOMTREE,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D30%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-47C681729BDD3191,SC-A98540C1FCF4746A,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SOLAR,Solar-energy value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_CLEAN_ENERGY,ALTERNATE,IE00BM8QRZ79,ISUN,London Stock Exchange,XLON,USD,USD,INVESCO,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D11%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-E09C4E0714797072,SC-E61511B1D2D64B4A,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_SOLAR,Solar-energy value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_CLEAN_ENERGY,PREFERRED,IE00BM8QRZ79,RAYS,London Stock Exchange,XLON,GBP,GBX,INVESCO,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D11%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-1F9D1BC1AE3D8869,SC-E61511B1D2D64B4A,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_TECHNOLOGY,Broad global technology sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,GLOBAL_DEVELOPED_WORLD,ALTERNATE,IE00BYTRRD19,WTEC,London Stock Exchange,XLON,USD,USD,STREET GLOBAL ADVISORS,NOT_VERIFIED,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,UNCERTAIN,NOT_VERIFIED,2026-08-22,HIGH_PRIMARY_ISSUER_AND_EXACT_ACTIVE_CATALOGUE,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-47685F3F662B1CA1,SC-51B319FBCD60D86C,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_TECHNOLOGY,Broad global technology sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,GLOBAL_DEVELOPED_WORLD,PREFERRED,IE00BYTRRD19,TECW,London Stock Exchange,XLON,GBP,GBP,STREET GLOBAL ADVISORS,NOT_VERIFIED,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,UNCERTAIN,NOT_VERIFIED,2026-08-22,HIGH_PRIMARY_ISSUER_AND_EXACT_ACTIVE_CATALOGUE,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-2AD6F3AF3E653C09,SC-51B319FBCD60D86C,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_TRANSPORTATION,Transportation and logistics,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,GLOBAL_INDUSTRIALS,ALTERNATE,IE00BF0M6N54,ECOM,London Stock Exchange,XLON,USD,USD,LEGAL AND GENERAL ASSET MANAGEMENT,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D21%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-747E3FB825440B84,SC-66D3C41997017B0F,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_TRANSPORTATION,Transportation and logistics,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,GLOBAL_INDUSTRIALS,PREFERRED,IE00BF0M6N54,ECOG,London Stock Exchange,XLON,GBP,GBX,LEGAL AND GENERAL ASSET MANAGEMENT,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D21%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-93C5FEAA57FCCED5,SC-66D3C41997017B0F,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_ENERGY,ALTERNATE,IE000M7V94E1,NUCL,London Stock Exchange,XLON,USD,USD,VAN ECK GLOBAL,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D28%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-59F16D10FA4393DA,SC-692E6C6756F61A83,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_ENERGY,PREFERRED,IE000M7V94E1,NUCG,London Stock Exchange,XLON,GBP,GBX,VAN ECK GLOBAL,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D28%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-17B9CF3B34090732,SC-692E6C6756F61A83,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_UTILITIES,Broad global utilities sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,GLOBAL_DEVELOPED_WORLD,ALTERNATE,IE00BM67HQ30,XDWU,London Stock Exchange,XLON,USD,USD,DEUTSCHE BANK,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D32%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-E12C367DF8C2FBA4,SC-18B1168D5F4F3CCD,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_UTILITIES,Broad global utilities sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,GLOBAL_DEVELOPED_WORLD,PREFERRED,IE00BM67HQ30,XWUS,London Stock Exchange,XLON,GBP,GBX,DEUTSCHE BANK,NOT_VERIFIED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D32%26size%3D100,2026-08-22,MEDIUM,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-BA9D3A22BBC7914B,SC-18B1168D5F4F3CCD,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_WATER,Water infrastructure and services,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_INDUSTRIALS,ALTERNATE,IE00B1TXK627,DH2O,London Stock Exchange,XLON,USD,USD,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D13%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-global-water-ucits-etf-usd-dist-gb-ie00b1txk627-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-FC11036191168002,SC-C5AA89C46C419706,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GLOBAL_WATER,Water infrastructure and services,THEME_ROTATION,POOL_GLOBAL_THEMES,GLOBAL_INDUSTRIALS,PREFERRED,IE00B1TXK627,IH2O,London Stock Exchange,XLON,GBP,GBX,ISHARES,Physical,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D13%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-global-water-ucits-etf-usd-dist-gb-ie00b1txk627-en.pdf,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-1DF079A997361115,SC-C5AA89C46C419706,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
GOLD,"Unleveraged gold exposure, preferring physically backed implementations",DEFENSIVE_REFERENCE,POOL_DEFENSIVE_REAL_ASSETS,NOT_APPLICABLE,ALTERNATE,IE00B4ND3602,EGLN,London Stock Exchange,XLON,EUR,EUR,ISHARES,Physical metal,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,https://www.ishares.com/gls-download/literature/kiid/uk_priips-ishares-physical-gold-etc-gb-ie00b4nd3602-en.pdf;https://www.londonstockexchange.com/stock/EGLN/ishares/company-page,2026-08-22,HIGH,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,NOT_CHECKED,A2R corrected economic lineage; public evidence is not account-specific broker confirmation,LIST-03F7AA66F69C5756,SC-4E66F21CCAAD145F,YES,NO,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY
