signal_date,execution_date,rank,economic_exposure_family_id,economic_exposure_name,RS63,RS126,RS252,rank_RS63,rank_RS126,rank_RS252,composite_score,research_maturity,parent_sector,geography,industry,theme,warning
2025-01-31,2025-02-03,2,US_BANKS,Us banking industry,0.0957123282401251,0.15762446639549488,0.21312179015836263,0.9130434782608695,0.9090909090909091,0.9090909090909091,0.9104084321475625,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-01-31,2025-02-03,3,GLOBAL_RETAIL,Retail and e-commerce businesses,0.08338011911406262,0.12761412116233517,0.23280194347660155,0.8260869565217391,0.8181818181818182,0.9545454545454546,0.8662714097496707,DEVELOPING,NOT_APPLICABLE,GLOBAL,RETAIL,RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-01-31,2025-02-03,4,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.08989503437907187,0.15930395629188188,0.0117464975001218,0.8695652173913043,0.9545454545454546,0.6363636363636364,0.8201581027667983,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-01-31,2025-02-03,5,GLOBAL_AI,Artificial-intelligence value chain,0.14115398695074743,0.08588637281624445,0.12691523067922938,0.9565217391304348,0.7727272727272727,0.6818181818181818,0.8036890645586297,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-02-28,2025-03-03,1,EUROPE_BANKS,Europe banking industry,0.3099519133076889,0.1714084293956557,0.3236169665132005,1.0,0.9545454545454546,0.9545454545454546,0.9696969696969697,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-02-28,2025-03-03,2,CHINA_INTERNET,China internet and digital economy,0.15288527994404166,0.33374787679079443,0.18121342841588395,0.9565217391304348,1.0,0.8181818181818182,0.924901185770751,DEVELOPING,CHINA_BROAD,CHINA,INTERNET_SERVICES,CHINA_INTERNET,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-02-28,2025-03-03,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.07833924964552241,0.02226808211650666,0.41026150593326016,0.9130434782608695,0.6363636363636364,1.0,0.849802371541502,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-02-28,2025-03-03,4,GLOBAL_RETAIL,Retail and e-commerce businesses,0.021455974785758558,0.1599630717913818,0.11140531566330991,0.782608695652174,0.9090909090909091,0.7727272727272727,0.8214756258234519,DEVELOPING,NOT_APPLICABLE,GLOBAL,RETAIL,RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-02-28,2025-03-03,5,US_BANKS,Us banking industry,-0.014519004716471051,0.11515590453635882,0.19194232044990067,0.6521739130434783,0.8181818181818182,0.8636363636363636,0.7779973649538866,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-03-31,2025-04-01,1,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.46410124166182287,0.2366105278506847,0.45268138661502455,1.0,0.9130434782608695,1.0,0.9710144927536231,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-03-31,2025-04-01,2,EUROPE_BANKS,Europe banking industry,0.3727101277564169,0.3311963098524102,0.3038567812689097,0.9565217391304348,1.0,0.9545454545454546,0.9703557312252964,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-03-31,2025-04-01,3,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.25694349902454916,0.14768005619880475,0.2399418822647157,0.8695652173913043,0.8695652173913043,0.8636363636363636,0.867588932806324,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-03-31,2025-04-01,4,CHINA_INTERNET,China internet and digital economy,0.23430772520895315,0.053713792587394504,0.27068618358484553,0.8260869565217391,0.6956521739130435,0.9090909090909091,0.8102766798418972,DEVELOPING,CHINA_BROAD,CHINA,INTERNET_SERVICES,CHINA_INTERNET,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-03-31,2025-04-01,5,US_BANKS,Us banking industry,-0.011426728412266773,0.12325919953306053,0.08561417543548533,0.5217391304347826,0.8260869565217391,0.7727272727272727,0.7068511198945981,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-04-30,2025-05-01,1,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.39722334646648316,0.3018953776799391,0.4960981668174107,0.9565217391304348,0.9130434782608695,1.0,0.9565217391304346,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-04-30,2025-05-01,2,EUROPE_BANKS,Europe banking industry,0.320210947094661,0.38286211770269585,0.3109722985418988,0.9130434782608695,0.9565217391304348,0.9545454545454546,0.9413702239789195,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-04-30,2025-05-01,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.005959793790611956,0.069241199772627,0.07223468572255998,0.6086956521739131,0.8695652173913043,0.8181818181818182,0.7654808959156785,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-04-30,2025-05-01,4,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.24265220532317366,-0.0269826643360902,0.19020568412031613,0.8695652173913043,0.4782608695652174,0.9090909090909091,0.7523056653491436,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-04-30,2025-05-01,5,CHINA_INTERNET,China internet and digital economy,0.0645111170664201,0.020869098836683753,0.060275816141509564,0.7391304347826086,0.6956521739130435,0.7727272727272727,0.7358366271409749,DEVELOPING,CHINA_BROAD,CHINA,INTERNET_SERVICES,CHINA_INTERNET,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-05-30,2025-06-02,1,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.26180391882872356,0.4137878995661093,0.40481004913979857,0.9565217391304348,0.9130434782608695,1.0,0.9565217391304346,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-05-30,2025-06-02,2,EUROPE_BANKS,Europe banking industry,0.2077235296639599,0.5905494869400498,0.3138271507988497,0.9130434782608695,1.0,0.9545454545454546,0.9558629776021079,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-05-30,2025-06-02,3,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.16946706159253533,0.20106942955086904,0.06690621504147831,0.8695652173913043,0.8695652173913043,0.7727272727272727,0.8372859025032937,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-05-30,2025-06-02,4,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.022740842882419843,0.05897657118208843,0.15851621507163638,0.6956521739130435,0.782608695652174,0.9090909090909091,0.7957839262187087,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-05-30,2025-06-02,5,GLOBAL_WATER,Water infrastructure and services,0.07774141400223344,0.0223048071714953,-0.027237707529180977,0.782608695652174,0.7391304347826086,0.5909090909090909,0.7042160737812913,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,WATER_INFRASTRUCTURE,WATER,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-06-30,2025-07-01,1,EUROPE_BANKS,Europe banking industry,0.058405723739923365,0.49110929705995976,0.41251541568899697,0.7083333333333334,1.0,0.9545454545454546,0.8876262626262625,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-06-30,2025-07-01,2,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.09109049445465534,0.351863207789608,0.36163837959779577,0.8333333333333334,0.8695652173913043,0.9090909090909091,0.8706631532718488,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-06-30,2025-07-01,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.057145311105091245,0.4746615356940489,0.4554832054324831,0.6666666666666666,0.9130434782608695,1.0,0.8599033816425119,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-06-30,2025-07-01,4,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.0594177112076093,0.054700731781637923,0.13465578567375047,0.75,0.6956521739130435,0.8636363636363636,0.7697628458498023,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-06-30,2025-07-01,5,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,0.2861160351267431,0.0844109816179861,-0.14848189450483307,1.0,0.8260869565217391,0.2727272727272727,0.699604743083004,DEVELOPING,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-07-31,2025-08-01,1,EUROPE_BANKS,Europe banking industry,0.0792360714459801,0.4231200853094048,0.4916012873131468,0.75,0.9565217391304348,1.0,0.9021739130434783,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-07-31,2025-08-01,2,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.0946842270659991,0.23917708069083843,0.25071372079640986,0.7916666666666666,0.9130434782608695,0.9090909090909091,0.8712670180061484,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-07-31,2025-08-01,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.18293472374453446,0.07787310172577122,-0.006700445847417136,1.0,0.782608695652174,0.5,0.7608695652173912,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-07-31,2025-08-01,4,GLOBAL_AI,Artificial-intelligence value chain,0.16199795528020844,-0.008335556075059314,0.1032020601904573,0.9583333333333334,0.4782608695652174,0.6818181818181818,0.7061374615722441,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-07-31,2025-08-01,5,GLOBAL_GOLD_MINERS,Global gold-mining equities,-0.031609222135346005,0.22558617269300263,0.28157733929326123,0.20833333333333334,0.8695652173913043,0.9545454545454546,0.6774813350900306,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-08-29,2025-09-01,1,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.17793914162242763,0.5020283711342479,0.573124051290721,0.88,1.0,1.0,0.96,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-08-29,2025-09-01,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.07535422820773752,0.48194941849527795,0.5270221778370099,0.76,0.9565217391304348,0.9545454545454546,0.8903557312252963,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-08-29,2025-09-01,3,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,0.19583381922568055,0.2978890032274446,0.10803376535664166,0.96,0.8695652173913043,0.5909090909090909,0.8068247694334649,DEVELOPING,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-08-29,2025-09-01,4,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.18027814214166438,0.14245913988312453,0.12126326650943264,0.92,0.782608695652174,0.6363636363636364,0.7796574440052702,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-08-29,2025-09-01,5,EUROPE_BANKS,Europe banking industry,0.04936446904928893,0.28224059817702374,0.48311580987119607,0.56,0.8260869565217391,0.9090909090909091,0.7650592885375493,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-09-30,2025-10-01,1,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.4054825817508467,0.5564410681348522,0.7862963725471344,1.0,0.9583333333333334,1.0,0.9861111111111109,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-09-30,2025-10-01,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.3901474360175514,0.439440281718398,0.7800270065853265,0.96,0.9166666666666666,0.9565217391304348,0.9443961352657003,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-09-30,2025-10-01,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.22607639787298783,0.28588566022348694,0.19217054801650613,0.92,0.875,0.782608695652174,0.8592028985507245,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-09-30,2025-10-01,4,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,0.19703874219017292,0.5621583187933497,0.1331435953101765,0.88,1.0,0.6521739130434783,0.8440579710144928,DEVELOPING,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-09-30,2025-10-01,5,GLOBAL_AEROSPACE_DEFENCE,Aerospace and defence businesses,0.1097236836436295,0.25298750103172085,0.6352399554731454,0.76,0.7916666666666666,0.9130434782608695,0.8215700483091786,NEW,GLOBAL_INDUSTRIALS,GLOBAL,AEROSPACE_AND_DEFENCE,DEFENCE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-10-31,2025-11-03,1,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.28156859892455377,0.41539270606110557,0.46989931512451566,0.92,0.9583333333333334,0.9130434782608695,0.9304589371980676,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-10-31,2025-11-03,2,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,0.30248469945466216,0.5185036441362443,0.15232889685719075,0.96,1.0,0.6956521739130435,0.8852173913043477,DEVELOPING,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-10-31,2025-11-03,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.26082075111793945,0.37644058649021095,0.34215041741343577,0.88,0.875,0.8260869565217391,0.8603623188405797,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-10-31,2025-11-03,4,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.23303329386034544,0.21402970679946787,0.6188438089956236,0.84,0.7083333333333334,1.0,0.8494444444444444,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-10-31,2025-11-03,5,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.19074244309985433,0.40557537492654516,0.23064209944332315,0.72,0.9166666666666666,0.7391304347826086,0.7919323671497585,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-11-28,2025-12-01,1,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.22913309855260433,0.5110646093706406,0.8867815496972111,0.96,1.0,0.9565217391304348,0.9721739130434782,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-11-28,2025-12-01,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.22620440748670267,0.40862204217678233,1.0942612202133706,0.92,0.92,1.0,0.9466666666666665,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-11-28,2025-12-01,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.23253909718737087,0.42858392808867296,0.4300747068607311,1.0,0.96,0.8695652173913043,0.9431884057971014,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-11-28,2025-12-01,4,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.1846775283423585,0.24941689443184134,0.2541752383172824,0.88,0.84,0.782608695652174,0.8342028985507246,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-11-28,2025-12-01,5,GLOBAL_SOLAR,Solar-energy value chain,0.12263930513710597,0.29173532187777673,0.13098906082967443,0.72,0.88,0.6956521739130435,0.7652173913043478,DEVELOPING,GLOBAL_CLEAN_ENERGY,GLOBAL,RENEWABLE_ENERGY,SOLAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-12-31,2026-01-02,1,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.1435902071569244,0.6110872546799822,1.1494256063044541,1.0,1.0,0.9565217391304348,0.9855072463768115,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-12-31,2026-01-02,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.09299539763841569,0.5314758250665745,1.204385976511655,0.84,0.96,1.0,0.9333333333333331,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-12-31,2026-01-02,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.14308592303724277,0.40526070447642093,0.4123924770115581,0.96,0.92,0.8260869565217391,0.9020289855072463,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-12-31,2026-01-02,4,EUROPE_BANKS,Europe banking industry,0.0825556208715752,0.1725544751735837,0.756918454819639,0.76,0.8,0.9130434782608695,0.8243478260869566,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-12-31,2026-01-02,5,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.08758796747625541,0.1786932182047971,0.2273649818623189,0.8,0.84,0.782608695652174,0.807536231884058,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-01-30,2026-02-02,1,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.4700845506821263,0.916920684512599,1.5008956098394748,1.0,1.0,1.0,1.0,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-01-30,2026-02-02,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.32025792854094104,0.6898674614485232,1.199158369691475,0.96,0.96,0.9565217391304348,0.9588405797101448,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-01-30,2026-02-02,3,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,0.22023274494321776,0.6135314618272669,0.6387094535998721,0.92,0.92,0.8695652173913043,0.9031884057971014,DEVELOPING,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-01-30,2026-02-02,4,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.1392234957443832,0.4395886432387268,0.5458545512125936,0.84,0.88,0.782608695652174,0.8342028985507246,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-01-30,2026-02-02,5,EUROPE_BANKS,Europe banking industry,0.18418089516337632,0.169847740704141,0.681963710114742,0.88,0.68,0.9130434782608695,0.8243478260869566,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-02-27,2026-03-02,1,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.5480560355104,0.8366261431936208,1.9318071894354798,1.0,1.0,1.0,1.0,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-02-27,2026-03-02,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.38862587308532714,0.6760622308045567,1.5910133863341764,0.96,0.96,0.9565217391304348,0.9588405797101448,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-02-27,2026-03-02,3,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,0.35360691837414837,0.3548242482668216,0.8134797631895061,0.92,0.88,0.9130434782608695,0.9043478260869564,DEVELOPING,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-02-27,2026-03-02,4,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,0.16454589072786252,0.41956568963562213,0.6436642464313966,0.84,0.92,0.8695652173913043,0.8765217391304347,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
