analysis_context_id,analysis_context_type,context_primary_for_a3r1,economic_exposure_family_id,economic_exposure_name,primary_rotation_role,a2r_primary_competition_pool_id,universe_tier,a2r_research_maturity,parent_exposure_family_id,parent_benchmark_family_id,overlap_cluster_id,warning
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_TECHNOLOGY,Broad global technology sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_TECHNOLOGY_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_UTILITIES,Broad global utilities sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_UTILITIES_AND_WATER,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_INDUSTRIES,FINE_POOL,NO,GLOBAL_BIOTECHNOLOGY,Biotechnology industry,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,EXTENDED,MATURE,GLOBAL_HEALTHCARE,GLOBAL_HEALTHCARE,OVL_HEALTHCARE_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_INDUSTRIES,FINE_POOL,NO,GLOBAL_GOLD_MINERS,Global gold-mining equities,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,EXTENDED,MATURE,GLOBAL_MATERIALS,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_INDUSTRIES,FINE_POOL,NO,GLOBAL_OIL_GAS,Global oil and gas equities,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,EXTENDED,MATURE,GLOBAL_ENERGY,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_INDUSTRIES,FINE_POOL,NO,GLOBAL_RETAIL,Retail and e-commerce businesses,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,EXPERIMENTAL,DEVELOPING,NOT_APPLICABLE,GLOBAL_DEVELOPED_WORLD,OVL_CONSUMER_AND_RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_INDUSTRIES,FINE_POOL,NO,GLOBAL_SILVER_MINERS,Global silver-mining equities,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,EXPERIMENTAL,DEVELOPING,GLOBAL_MATERIALS,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_INDUSTRIES,FINE_POOL,NO,GLOBAL_SOFTWARE,Software and cloud businesses,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,EXTENDED,MATURE,GLOBAL_TECHNOLOGY,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_INDUSTRIES,FINE_POOL,NO,GLOBAL_TRANSPORTATION,Transportation and logistics,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,EXPERIMENTAL,MATURE,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_TRANSPORT_LOGISTICS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_MARKET_CAP_SATELLITES,FINE_POOL,NO,GLOBAL_SMALL_CAP,Global small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_GLOBAL_MARKET_CAP_SATELLITES,EXTENDED,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_GLOBAL_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_AEROSPACE_DEFENCE,Aerospace and defence businesses,THEME_ROTATION,POOL_GLOBAL_THEMES,EXTENDED,NEW,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,EXPERIMENTAL,MATURE,NOT_APPLICABLE,GLOBAL_DEVELOPED_WORLD,OVL_CONSUMER_AND_RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_AI,Artificial-intelligence value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,EXPERIMENTAL,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,EXPERIMENTAL,MATURE,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_CLEAN_ENERGY,Clean-energy value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,EXPERIMENTAL,MATURE,GLOBAL_UTILITIES,GLOBAL_UTILITIES,OVL_ENERGY_AND_TRANSITION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,THEME_ROTATION,POOL_GLOBAL_THEMES,EXTENDED,MATURE,GLOBAL_TECHNOLOGY,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_GENOMICS,Genomics and genomic medicine,THEME_ROTATION,POOL_GLOBAL_THEMES,EXPERIMENTAL,DEVELOPING,GLOBAL_BIOTECHNOLOGY,GLOBAL_BIOTECHNOLOGY,OVL_HEALTHCARE_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_INFRASTRUCTURE,Global listed infrastructure,THEME_ROTATION,POOL_GLOBAL_THEMES,EXTENDED,MATURE,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_QUANTUM_COMPUTING,Quantum-computing ecosystem,THEME_ROTATION,POOL_GLOBAL_THEMES,EXPERIMENTAL,NEW,GLOBAL_TECHNOLOGY,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_ROBOTICS_AUTOMATION,Robotics and industrial automation,THEME_ROTATION,POOL_GLOBAL_THEMES,EXTENDED,MATURE,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,EXTENDED,MATURE,GLOBAL_TECHNOLOGY,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_SOLAR,Solar-energy value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,EXPERIMENTAL,DEVELOPING,GLOBAL_CLEAN_ENERGY,GLOBAL_CLEAN_ENERGY,OVL_ENERGY_AND_TRANSITION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,EXTENDED,DEVELOPING,GLOBAL_ENERGY,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_THEMES,FINE_POOL,NO,GLOBAL_WATER,Water infrastructure and services,THEME_ROTATION,POOL_GLOBAL_THEMES,EXTENDED,MATURE,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_HEDGED_GEOGRAPHY_VARIANTS,FINE_POOL,NO,EUROZONE_USD_HEDGED,Eurozone equities hedged to USD,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,EXTENDED,MATURE,EUROZONE,EUROZONE,OVL_EUROPE_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_HEDGED_GEOGRAPHY_VARIANTS,FINE_POOL,NO,JAPAN_EUR_HEDGED,Broad Japanese equities hedged to EUR,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,EXTENDED,MATURE,JAPAN,JAPAN,OVL_JAPAN_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_HEDGED_GEOGRAPHY_VARIANTS,FINE_POOL,NO,JAPAN_GBP_HEDGED,Broad Japanese equities hedged to GBP,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,EXTENDED,MATURE,JAPAN,JAPAN,OVL_JAPAN_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_HEDGED_GEOGRAPHY_VARIANTS,FINE_POOL,NO,US_BROAD_LARGE_CAP_EUR_HEDGED,Broad US large-cap equities hedged to EUR,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,EXTENDED,MATURE,US_BROAD_LARGE_CAP,US_BROAD_LARGE_CAP,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_HEDGED_GEOGRAPHY_VARIANTS,FINE_POOL,NO,US_BROAD_LARGE_CAP_GBP_HEDGED,Broad US large-cap equities hedged to GBP,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,EXTENDED,MATURE,US_BROAD_LARGE_CAP,US_BROAD_LARGE_CAP,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_REGIONAL_SATELLITES,FINE_POOL,NO,ASIA_PACIFIC_EX_JAPAN,Asia-Pacific equities excluding Japan,BROAD_GEOGRAPHY_ROTATION,POOL_REGIONAL_SATELLITES,EXTENDED,MATURE,GLOBAL_ALL_WORLD,GLOBAL_ALL_WORLD,OVL_EMERGING_ASIA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_REGIONAL_SATELLITES,FINE_POOL,NO,EMERGING_ASIA,Emerging Asian equities,BROAD_GEOGRAPHY_ROTATION,POOL_REGIONAL_SATELLITES,EXTENDED,MATURE,EMERGING_MARKETS,EMERGING_MARKETS,OVL_EMERGING_ASIA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_REGIONAL_SATELLITES,FINE_POOL,NO,EUROPE_EX_UK,Developed Europe excluding the UK,BROAD_GEOGRAPHY_ROTATION,POOL_REGIONAL_SATELLITES,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_EUROPE_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_UK_MARKET_CAP_BREADTH,FINE_POOL,NO,UK_LARGE_CAP,UK large-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,CORE,MATURE,UK_BROAD_MARKET,UK_BROAD_MARKET,OVL_UK_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_UK_MARKET_CAP_BREADTH,FINE_POOL,NO,UK_MID_CAP,UK mid-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,CORE,MATURE,UK_BROAD_MARKET,UK_BROAD_MARKET,OVL_UK_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_UK_MARKET_CAP_BREADTH,FINE_POOL,NO,UK_SMALL_CAP,UK small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,EXTENDED,MATURE,UK_BROAD_MARKET,UK_BROAD_MARKET,OVL_UK_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_US_BROAD_SECTORS,FINE_POOL,NO,US_COMMUNICATION_SERVICES,Broad communication-services sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,EXTENDED,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_OTHER_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_US_BROAD_SECTORS,FINE_POOL,NO,US_CONSUMER_STAPLES,Broad consumer-staples sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,CORE,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_CONSUMER_AND_RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_US_BROAD_SECTORS,FINE_POOL,NO,US_FINANCIALS,Broad global financials sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,CORE,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_FINANCIALS_AND_BANKS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_US_BROAD_SECTORS,FINE_POOL,NO,US_HEALTHCARE,Broad global healthcare sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,CORE,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_HEALTHCARE_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_US_INDUSTRIES,FINE_POOL,NO,US_BANKS,Us banking industry,INDUSTRY_ROTATION,POOL_US_INDUSTRIES,EXTENDED,MATURE,US_FINANCIALS,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_US_MARKET_BREADTH_STYLE,FINE_POOL,NO,US_NASDAQ_100,US Nasdaq-100 large-cap growth-biased equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,CORE,MATURE,US_BROAD_LARGE_CAP,US_BROAD_LARGE_CAP,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_US_MARKET_BREADTH_STYLE,FINE_POOL,NO,US_SMALL_CAP,US small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,CORE,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_US_MARKET_BREADTH_STYLE,FINE_POOL,NO,US_TOTAL_MARKET,Broad all-cap US equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_US_THEMES,FINE_POOL,NO,US_AEROSPACE_DEFENCE,United States aerospace and defence,THEME_ROTATION,POOL_US_THEMES,EXTENDED,NEW,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
